192.168.2.145,[1.901056676272818, 4.488952929875115, 0.6437130539782367, 210.76739481130457]
192.168.2.179,[3.2343220338983087, 3.2355932203389797, 1.516496251566974, 130.8160118206895]
192.168.2.171,[1.0, 1.0, 0.0, 312.0]
192.168.2.219,[14.0, 17.0, 2.138583886398644, 222.84911329511334]
192.168.10.26,[3.0, 3.0, 1.584962500721156, 568.0]
192.168.2.139,[3.295302013422819, 3.447427293064875, 1.4825050320584643, 108.42162652819972]
192.168.0.120,[3.0, 3.0, 1.584962500721156, 823.0]
192.168.2.6,[2.0, 2.0, 1.0, 151.0]
192.168.2.116,[4.935818601076113, 6.309761721752498, 1.7515272500505719, 118.19558089280324]
192.168.2.233,[5.280405405405406, 7.932432432432431, 1.746991513726779, 144.90465125621563]
192.168.2.222,[1.8, 2.0, 0.7006516669551291, 329.43333333333334]
192.168.2.242,[1.2116991643454054, 1.2172701949860725, 0.19045023854243295, 227.35775301764156]
192.168.2.248,[12.20754716981132, 12.20754716981132, 3.349919517797939, 4077.850341691852]
192.168.2.231,[1.15, 1.25, 0.09591479170272445, 208.30833333333334]
192.168.2.152,[1.0023094688221694, 1.0023094688221694, 0.0023094688221708994, 144.44168591224002]
192.168.2.185,[5.1711815561959495, 7.418635926993279, 1.5843025716025818, 147.699142024777]
192.168.2.170,[1.7490428123912283, 1.7556561085972857, 0.7076221408181069, 234.69756476336713]
192.168.2.230,[1.0, 1.0, 0.0, 136.0]
192.168.2.196,[2.9795021961932635, 3.0658857979502194, 1.1935741370295618, 137.04358243726486]
192.168.2.214,[2.192810457516338, 2.369857747020367, 0.9454332558068492, 157.74999374951287]
192.168.2.208,[9.936170212765957, 12.808510638297872, 2.052414134651663, 388.38002289555556]
192.168.2.111,[3.5758021062943874, 3.641685035513105, 1.6197507015754866, 106.7515539606229]
192.168.2.202,[1.3333333333333333, 1.3333333333333333, 0.3333333333333333, 293.8333333333333]
192.168.2.157,[1.0, 1.0, 0.0, 143.31250000000014]
192.168.2.244,[3.3406994619523473, 4.033820138355107, 1.086591029377999, 184.12209263851275]
192.168.2.212,[4.0, 7.0, 1.9502120649147472, 147.85714285714286]
192.168.2.65,[1.0174216027874576, 1.1655052264808363, 0.011965992309700307, 778.6536585365853]
192.168.2.225,[4.368715083798882, 6.145251396648045, 1.6497846708751271, 121.101292673373]
192.168.212.13,[2.0, 2.0, 1.0, 87.0]
192.168.2.151,[2.0, 2.0, 1.0, 116.42307692307692]
192.168.2.143,[1.8047619047619052, 1.817460317460317, 0.6788679005988882, 186.6663786522121]
192.168.2.149,[6.041116005873716, 6.041116005873716, 1.8160049531100324, 461.1307385302328]
192.168.2.142,[4.0, 4.0, 1.7414460711655217, 414.35]
192.168.2.251,[1.0, 1.0, 0.0, 380.4666666666665]
192.168.2.106,[3.7256296865987295, 3.9521245914247274, 1.6982504015807844, 102.04225076647208]
192.168.2.217,[17.333333333333332, 26.77777777777778, 2.5832478288882097, 147.44045427683196]
192.168.2.154,[1.053061224489795, 1.053061224489795, 0.05306122448979594, 159.48775510204086]
192.168.2.40,[1.0, 1.0004766444232587, 0.0, 176.0686367969497]
192.168.2.131,[1.8863751906456523, 1.964667005592275, 0.6854894300087677, 200.43829126512347]
192.168.2.192,[4.38507405270243, 7.736103096749386, 1.012661925321756, 179.0343162216657]
192.168.2.226,[3.063592699327566, 3.612103746397696, 1.0151486018369267, 163.83473045043695]
192.168.2.241,[2.9904521201909566, 3.000000000000001, 1.4078837884485629, 108.2196827387051]
192.168.2.195,[16.375, 25.612500000000004, 2.3801224757537893, 154.0400714357847]
192.168.2.209,[12.388235294117647, 23.623529411764704, 2.749858439861174, 115.23257746580583]
192.168.2.114,[3.4189602446483196, 3.6207951070336377, 1.607214181841886, 103.39622978964633]
192.168.2.156,[1.0, 1.0, 0.0, 142.37019230769226]
192.168.2.220,[1.5, 1.5, 0.5, 1337.5]
192.168.2.158,[1.0271493212669678, 1.0271493212669678, 0.027149321266968326, 154.0339366515838]
192.168.2.62,[1.0, 1.0, 0.0, 455.75]
192.168.2.198,[1.2222222222222219, 1.2222222222222219, 0.22222222222222215, 253.4731182795699]
192.168.2.227,[13.382978723404255, 19.978723404255316, 2.471017198039135, 117.12049046607204]
192.168.2.175,[7.827387802071356, 14.286152665899513, 1.926634671894044, 411.65664871994846]
192.168.2.39,[20.118644067796613, 41.847457627118644, 2.653461929134075, 228.84252249591447]
192.168.2.177,[3.8938742061053047, 4.094038106945291, 1.65055417271608, 111.49085734869516]
192.168.2.141,[5.0, 5.0, 2.321928094887362, 460.8]
192.168.2.159,[2.700480307396725, 10.261479346781972, 1.0917184259169428, 331.8408472239757]
192.168.2.107,[3.885686839577326, 4.374063400576377, 1.6546833781461554, 107.0094992334646]
192.168.2.215,[2.4285714285714284, 2.4285714285714284, 1.1914071432692321, 636.6666666666667]
192.168.2.181,[2.9271356783919593, 3.113902847571188, 1.1644407550224531, 151.91051686084202]
192.168.2.61,[1.0, 1.0, 0.0, 422.0]
192.168.2.249,[7.4186046511627906, 7.4186046511627906, 2.667099059501526, 503.36402362455243]
192.168.2.213,[13.25, 20.85416666666666, 2.566044647937377, 408.5002142640347]
